"county_name","year","REGION","State","Region","FIPS_Code","Rural_Urban_Continuum_Code","Urban_Influence_Code","Metro","Traffic_Count"
"Hamilton",2013,1,"New York","Non-New York City",36041,8,7,0,14806
"Hamilton",2014,1,"New York","Non-New York City",36041,8,7,0,4811
"Hamilton",2015,1,"New York","Non-New York City",36041,8,7,0,3155
"Hamilton",2016,1,"New York","Non-New York City",36041,8,7,0,30789
"Hamilton",2017,1,"New York","Non-New York City",36041,8,7,0,4424
"Hamilton",2018,1,"New York","Non-New York City",36041,8,7,0,11042
"Hamilton",2019,1,"New York","Non-New York City",36041,8,7,0,43751
"Hamilton",2020,1,"New York","Non-New York City",36041,8,7,0,NA
"Herkimer",2000,1,"New York","Non-New York City",36043,2,2,1,451697
"Herkimer",2001,1,"New York","Non-New York City",36043,2,2,1,246437
"Herkimer",2002,1,"New York","Non-New York City",36043,2,2,1,394032
"Herkimer",2003,1,"New York","Non-New York City",36043,2,2,1,413240
"Herkimer",2004,1,"New York","Non-New York City",36043,2,2,1,247299
"Herkimer",2005,1,"New York","Non-New York City",36043,2,2,1,475322
"Herkimer",2006,1,"New York","Non-New York City",36043,2,2,1,359870
"Herkimer",2007,1,"New York","Non-New York City",36043,2,2,1,591052
"Herkimer",2008,1,"New York","Non-New York City",36043,2,2,1,278663
"Herkimer",2009,1,"New York","Non-New York City",36043,2,2,1,331208
"Herkimer",2010,1,"New York","Non-New York City",36043,2,2,1,730690
"Herkimer",2011,1,"New York","Non-New York City",36043,2,2,1,305120
"Herkimer",2012,1,"New York","Non-New York City",36043,2,2,1,542794
"Herkimer",2013,1,"New York","Non-New York City",36043,2,2,1,369206
"Herkimer",2014,1,"New York","Non-New York City",36043,2,2,1,211642
"Herkimer",2015,1,"New York","Non-New York City",36043,2,2,1,259202
"Herkimer",2016,1,"New York","Non-New York City",36043,2,2,1,591706
"Herkimer",2017,1,"New York","Non-New York City",36043,2,2,1,184582
"Herkimer",2018,1,"New York","Non-New York City",36043,2,2,1,196824
"Herkimer",2019,1,"New York","Non-New York City",36043,2,2,1,1199227
"Herkimer",2020,1,"New York","Non-New York City",36043,2,2,1,NA
"Jefferson",2000,1,"New York","Non-New York City",36045,3,2,1,1165732
"Jefferson",2001,1,"New York","Non-New York City",36045,3,2,1,475458
"Jefferson",2002,1,"New York","Non-New York City",36045,3,2,1,849860
"Jefferson",2003,1,"New York","Non-New York City",36045,3,2,1,802225
"Jefferson",2004,1,"New York","Non-New York City",36045,3,2,1,1236569
"Jefferson",2005,1,"New York","Non-New York City",36045,3,2,1,413286
"Jefferson",2006,1,"New York","Non-New York City",36045,3,2,1,489171
"Jefferson",2007,1,"New York","Non-New York City",36045,3,2,1,451686
"Jefferson",2008,1,"New York","Non-New York City",36045,3,2,1,301877
"Jefferson",2009,1,"New York","Non-New York City",36045,3,2,1,1475387
"Jefferson",2010,1,"New York","Non-New York City",36045,3,2,1,63245
"Jefferson",2011,1,"New York","Non-New York City",36045,3,2,1,602707
"Jefferson",2012,1,"New York","Non-New York City",36045,3,2,1,130015
"Jefferson",2013,1,"New York","Non-New York City",36045,3,2,1,305878
"Jefferson",2014,1,"New York","Non-New York City",36045,3,2,1,524197
"Jefferson",2015,1,"New York","Non-New York City",36045,3,2,1,919189
"Jefferson",2016,1,"New York","Non-New York City",36045,3,2,1,319462
"Jefferson",2017,1,"New York","Non-New York City",36045,3,2,1,189146
"Jefferson",2018,1,"New York","Non-New York City",36045,3,2,1,680731
"Jefferson",2019,1,"New York","Non-New York City",36045,3,2,1,2485038
"Jefferson",2020,1,"New York","Non-New York City",36045,3,2,1,NA
"Kings",2000,1,"New York","New York City",36047,1,1,1,3624458
"Kings",2001,1,"New York","New York City",36047,1,1,1,4348053
"Kings",2002,1,"New York","New York City",36047,1,1,1,3037493
"Kings",2003,1,"New York","New York City",36047,1,1,1,3399162
"Kings",2004,1,"New York","New York City",36047,1,1,1,6623785
"Kings",2005,1,"New York","New York City",36047,1,1,1,3395806
"Kings",2006,1,"New York","New York City",36047,1,1,1,2377321
"Kings",2007,1,"New York","New York City",36047,1,1,1,3952566
"Kings",2008,1,"New York","New York City",36047,1,1,1,4882288
"Kings",2009,1,"New York","New York City",36047,1,1,1,5059070
"Kings",2010,1,"New York","New York City",36047,1,1,1,3810244
"Kings",2011,1,"New York","New York City",36047,1,1,1,9761246
"Kings",2012,1,"New York","New York City",36047,1,1,1,775926
"Kings",2013,1,"New York","New York City",36047,1,1,1,2872131
"Kings",2014,1,"New York","New York City",36047,1,1,1,2604688
"Kings",2015,1,"New York","New York City",36047,1,1,1,2115142
"Kings",2016,1,"New York","New York City",36047,1,1,1,3601408
"Kings",2017,1,"New York","New York City",36047,1,1,1,7192149
"Kings",2018,1,"New York","New York City",36047,1,1,1,2091713
"Kings",2019,1,"New York","New York City",36047,1,1,1,16809285
"Kings",2020,1,"New York","New York City",36047,1,1,1,NA
"Lewis",2000,1,"New York","Non-New York City",36049,6,6,0,97734
"Lewis",2001,1,"New York","Non-New York City",36049,6,6,0,57824
"Lewis",2002,1,"New York","Non-New York City",36049,6,6,0,51973
"Lewis",2003,1,"New York","Non-New York City",36049,6,6,0,69444
"Lewis",2004,1,"New York","Non-New York City",36049,6,6,0,64629
"Lewis",2005,1,"New York","Non-New York City",36049,6,6,0,73739
"Lewis",2006,1,"New York","Non-New York City",36049,6,6,0,66377
"Lewis",2007,1,"New York","Non-New York City",36049,6,6,0,83076
"Lewis",2008,1,"New York","Non-New York City",36049,6,6,0,66028
"Lewis",2009,1,"New York","Non-New York City",36049,6,6,0,86898
"Lewis",2010,1,"New York","Non-New York City",36049,6,6,0,76503
"Lewis",2011,1,"New York","Non-New York City",36049,6,6,0,62427
"Lewis",2012,1,"New York","Non-New York City",36049,6,6,0,12099
"Lewis",2013,1,"New York","Non-New York City",36049,6,6,0,52279
"Lewis",2014,1,"New York","Non-New York City",36049,6,6,0,63655
"Lewis",2015,1,"New York","Non-New York City",36049,6,6,0,103054
"Lewis",2016,1,"New York","Non-New York City",36049,6,6,0,85839
"Lewis",2017,1,"New York","Non-New York City",36049,6,6,0,19163
"Lewis",2018,1,"New York","Non-New York City",36049,6,6,0,56100
"Lewis",2019,1,"New York","Non-New York City",36049,6,6,0,290199
"Lewis",2020,1,"New York","Non-New York City",36049,6,6,0,NA
"Livingston",2000,1,"New York","Non-New York City",36051,1,1,1,308989
"Livingston",2001,1,"New York","Non-New York City",36051,1,1,1,225552
"Livingston",2002,1,"New York","Non-New York City",36051,1,1,1,258678
"Livingston",2003,1,"New York","Non-New York City",36051,1,1,1,180083
"Livingston",2004,1,"New York","Non-New York City",36051,1,1,1,267255
"Livingston",2005,1,"New York","Non-New York City",36051,1,1,1,272471
"Livingston",2006,1,"New York","Non-New York City",36051,1,1,1,329745
"Livingston",2007,1,"New York","Non-New York City",36051,1,1,1,250184
"Livingston",2008,1,"New York","Non-New York City",36051,1,1,1,154034
"Livingston",2009,1,"New York","Non-New York City",36051,1,1,1,333157
"Livingston",2010,1,"New York","Non-New York City",36051,1,1,1,188525
"Livingston",2011,1,"New York","Non-New York City",36051,1,1,1,57741
"Livingston",2012,1,"New York","Non-New York City",36051,1,1,1,64016
"Livingston",2013,1,"New York","Non-New York City",36051,1,1,1,262537
"Livingston",2014,1,"New York","Non-New York City",36051,1,1,1,205090
"Livingston",2015,1,"New York","Non-New York City",36051,1,1,1,242871
"Livingston",2016,1,"New York","Non-New York City",36051,1,1,1,314480
"Livingston",2017,1,"New York","Non-New York City",36051,1,1,1,314652
"Livingston",2018,1,"New York","Non-New York City",36051,1,1,1,206760
"Livingston",2019,1,"New York","Non-New York City",36051,1,1,1,881290
"Livingston",2020,1,"New York","Non-New York City",36051,1,1,1,NA
"Madison",2000,1,"New York","Non-New York City",36053,2,2,1,320558
"Madison",2001,1,"New York","Non-New York City",36053,2,2,1,174152
"Madison",2002,1,"New York","Non-New York City",36053,2,2,1,248042
"Madison",2003,1,"New York","Non-New York City",36053,2,2,1,479071
"Madison",2004,1,"New York","Non-New York City",36053,2,2,1,329058
"Madison",2005,1,"New York","Non-New York City",36053,2,2,1,341638
"Madison",2006,1,"New York","Non-New York City",36053,2,2,1,361685
"Madison",2007,1,"New York","Non-New York City",36053,2,2,1,177059
"Madison",2008,1,"New York","Non-New York City",36053,2,2,1,393753
"Madison",2009,1,"New York","Non-New York City",36053,2,2,1,495720
"Madison",2010,1,"New York","Non-New York City",36053,2,2,1,254346
"Madison",2011,1,"New York","Non-New York City",36053,2,2,1,344721
"Madison",2012,1,"New York","Non-New York City",36053,2,2,1,472048
"Madison",2013,1,"New York","Non-New York City",36053,2,2,1,255781
"Madison",2014,1,"New York","Non-New York City",36053,2,2,1,282165
"Madison",2015,1,"New York","Non-New York City",36053,2,2,1,439665
"Madison",2016,1,"New York","Non-New York City",36053,2,2,1,260250
"Madison",2017,1,"New York","Non-New York City",36053,2,2,1,80428
"Madison",2018,1,"New York","Non-New York City",36053,2,2,1,346514
"Madison",2019,1,"New York","Non-New York City",36053,2,2,1,960214
"Madison",2020,1,"New York","Non-New York City",36053,2,2,1,NA
"Monroe",2000,1,"New York","Non-New York City",36055,1,1,1,2404606
"Monroe",2001,1,"New York","Non-New York City",36055,1,1,1,4115682
"Monroe",2002,1,"New York","Non-New York City",36055,1,1,1,3919396
"Monroe",2003,1,"New York","Non-New York City",36055,1,1,1,2846917
"Monroe",2004,1,"New York","Non-New York City",36055,1,1,1,4237198
"Monroe",2005,1,"New York","Non-New York City",36055,1,1,1,4471177
"Monroe",2006,1,"New York","Non-New York City",36055,1,1,1,2642426
"Monroe",2007,1,"New York","Non-New York City",36055,1,1,1,2908512
"Monroe",2008,1,"New York","Non-New York City",36055,1,1,1,3524407
"Monroe",2009,1,"New York","Non-New York City",36055,1,1,1,4719181
"Monroe",2010,1,"New York","Non-New York City",36055,1,1,1,2802887
"Monroe",2011,1,"New York","Non-New York City",36055,1,1,1,2819131
"Monroe",2012,1,"New York","Non-New York City",36055,1,1,1,958402
"Monroe",2013,1,"New York","Non-New York City",36055,1,1,1,2594159
"Monroe",2014,1,"New York","Non-New York City",36055,1,1,1,5840664
"Monroe",2015,1,"New York","Non-New York City",36055,1,1,1,2556644
"Monroe",2016,1,"New York","Non-New York City",36055,1,1,1,4705634
"Monroe",2017,1,"New York","Non-New York City",36055,1,1,1,5948557
"Monroe",2018,1,"New York","Non-New York City",36055,1,1,1,4180086
"Monroe",2019,1,"New York","Non-New York City",36055,1,1,1,17761380
"Monroe",2020,1,"New York","Non-New York City",36055,1,1,1,NA
"Montgomery",2000,1,"New York","Non-New York City",36057,4,5,0,422980
"Montgomery",2001,1,"New York","Non-New York City",36057,4,5,0,509825
"Montgomery",2002,1,"New York","Non-New York City",36057,4,5,0,757076
"Montgomery",2003,1,"New York","Non-New York City",36057,4,5,0,295877
"Montgomery",2004,1,"New York","Non-New York City",36057,4,5,0,771458
"Montgomery",2005,1,"New York","Non-New York City",36057,4,5,0,789805
"Montgomery",2006,1,"New York","Non-New York City",36057,4,5,0,298884
"Montgomery",2007,1,"New York","Non-New York City",36057,4,5,0,478420
"Montgomery",2008,1,"New York","Non-New York City",36057,4,5,0,792695
"Montgomery",2009,1,"New York","Non-New York City",36057,4,5,0,624370
"Montgomery",2010,1,"New York","Non-New York City",36057,4,5,0,412130
"Montgomery",2011,1,"New York","Non-New York City",36057,4,5,0,1119388
"Montgomery",2012,1,"New York","Non-New York City",36057,4,5,0,705887
"Montgomery",2013,1,"New York","Non-New York City",36057,4,5,0,492900
"Montgomery",2014,1,"New York","Non-New York City",36057,4,5,0,267592
"Montgomery",2015,1,"New York","Non-New York City",36057,4,5,0,530723
"Montgomery",2016,1,"New York","Non-New York City",36057,4,5,0,903640
"Montgomery",2017,1,"New York","Non-New York City",36057,4,5,0,157712
"Montgomery",2018,1,"New York","Non-New York City",36057,4,5,0,226754
"Montgomery",2019,1,"New York","Non-New York City",36057,4,5,0,1848291
"Montgomery",2020,1,"New York","Non-New York City",36057,4,5,0,NA
"Nassau",2000,1,"New York","Non-New York City",36059,1,1,1,3116280
"Nassau",2001,1,"New York","Non-New York City",36059,1,1,1,5817701
"Nassau",2002,1,"New York","Non-New York City",36059,1,1,1,8391155
"Nassau",2003,1,"New York","Non-New York City",36059,1,1,1,1432967
"Nassau",2004,1,"New York","Non-New York City",36059,1,1,1,4722869
"Nassau",2005,1,"New York","Non-New York City",36059,1,1,1,5373526
"Nassau",2006,1,"New York","Non-New York City",36059,1,1,1,7442562
"Nassau",2007,1,"New York","Non-New York City",36059,1,1,1,2991306
"Nassau",2008,1,"New York","Non-New York City",36059,1,1,1,4887423
"Nassau",2009,1,"New York","Non-New York City",36059,1,1,1,3431666
"Nassau",2010,1,"New York","Non-New York City",36059,1,1,1,4556182
"Nassau",2011,1,"New York","Non-New York City",36059,1,1,1,4624620
"Nassau",2012,1,"New York","Non-New York City",36059,1,1,1,539637
"Nassau",2013,1,"New York","Non-New York City",36059,1,1,1,2325288
"Nassau",2014,1,"New York","Non-New York City",36059,1,1,1,875705
"Nassau",2015,1,"New York","Non-New York City",36059,1,1,1,3223027
"Nassau",2016,1,"New York","Non-New York City",36059,1,1,1,12733806
"Nassau",2017,1,"New York","Non-New York City",36059,1,1,1,13502967
"Nassau",2018,1,"New York","Non-New York City",36059,1,1,1,8050367
"Nassau",2019,1,"New York","Non-New York City",36059,1,1,1,33799451
"Nassau",2020,1,"New York","Non-New York City",36059,1,1,1,NA
"New York",2000,1,"New York","New York City",36000,NA,NA,NA,1521972
"New York",2001,1,"New York","New York City",36000,NA,NA,NA,4651263
"New York",2002,1,"New York","New York City",36061,1,1,1,4169860
"New York",2003,1,"New York","New York City",36000,NA,NA,NA,2729643
"New York",2004,1,"New York","New York City",36061,1,1,1,4941532
"New York",2005,1,"New York","New York City",36000,NA,NA,NA,5559353
"New York",2006,1,"New York","New York City",36061,1,1,1,1864082
"New York",2007,1,"New York","New York City",36000,NA,NA,NA,2795107
"New York",2008,1,"New York","New York City",36000,NA,NA,NA,3502059
"New York",2009,1,"New York","New York City",36000,NA,NA,NA,3640023
"New York",2010,1,"New York","New York City",36061,1,1,1,4842688
"New York",2011,1,"New York","New York City",36061,1,1,1,4710949
"New York",2012,1,"New York","New York City",36000,NA,NA,NA,492725
"New York",2013,1,"New York","New York City",36061,1,1,1,329808
"New York",2014,1,"New York","New York City",36000,NA,NA,NA,2635172
"New York",2015,1,"New York","New York City",36061,1,1,1,2053871
"New York",2016,1,"New York","New York City",36061,1,1,1,3317320
"New York",2017,1,"New York","New York City",36000,NA,NA,NA,2527472
"New York",2018,1,"New York","New York City",36061,1,1,1,2450305
"New York",2019,1,"New York","New York City",36000,NA,NA,NA,12977747
"New York",2020,1,"New York","New York City",36000,NA,NA,NA,NA
"New York State",2015,NA,NA,NA,NA,NA,NA,NA,NA
"New York State",2016,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2000,1,"New York","Non-New York City",36063,1,1,1,581120
"Niagara",2001,1,"New York","Non-New York City",36063,1,1,1,969706
"Niagara",2002,1,"New York","Non-New York City",36063,1,1,1,934474
"Niagara",2003,1,"New York","Non-New York City",36063,1,1,1,885998
"Niagara",2004,1,"New York","Non-New York City",36063,1,1,1,972843
"Niagara",2005,1,"New York","Non-New York City",36063,1,1,1,2915411
"Niagara",2006,1,"New York","Non-New York City",36063,1,1,1,930096
"Niagara",2007,1,"New York","Non-New York City",36063,1,1,1,985724
"Niagara",2008,1,"New York","Non-New York City",36063,1,1,1,1360135
"Niagara",2009,1,"New York","Non-New York City",36063,1,1,1,1102046
"Niagara",2010,1,"New York","Non-New York City",36063,1,1,1,2319709
"Niagara",2011,1,"New York","Non-New York City",36063,1,1,1,1917006
"Niagara",2012,1,"New York","Non-New York City",36063,1,1,1,628073
"Niagara",2013,1,"New York","Non-New York City",36063,1,1,1,793826
"Niagara",2014,1,"New York","Non-New York City",36063,1,1,1,1600536
"Niagara",2015,1,"New York","Non-New York City",36063,1,1,1,2379046
"Niagara",2016,1,"New York","Non-New York City",36063,1,1,1,1066428
"Niagara",2017,1,"New York","Non-New York City",36063,1,1,1,1077742
"Niagara",2018,1,"New York","Non-New York City",36063,1,1,1,1161783
"Niagara",2019,1,"New York","Non-New York City",36063,1,1,1,5224476
"Niagara",2020,1,"New York","Non-New York City",36063,1,1,1,NA
"Oneida",2000,1,"New York","Non-New York City",36065,2,2,1,2037992
"Oneida",2001,1,"New York","Non-New York City",36065,2,2,1,1122172
"Oneida",2002,1,"New York","Non-New York City",36065,2,2,1,1220540
"Oneida",2003,1,"New York","Non-New York City",36065,2,2,1,1019857
"Oneida",2004,1,"New York","Non-New York City",36065,2,2,1,1767397
"Oneida",2005,1,"New York","Non-New York City",36065,2,2,1,1718045
"Oneida",2006,1,"New York","Non-New York City",36065,2,2,1,1697060
"Oneida",2007,1,"New York","Non-New York City",36065,2,2,1,2284106
"Oneida",2008,1,"New York","Non-New York City",36065,2,2,1,1629841
"Oneida",2009,1,"New York","Non-New York City",36065,2,2,1,1625531
"Oneida",2010,1,"New York","Non-New York City",36065,2,2,1,2586838
"Oneida",2011,1,"New York","Non-New York City",36065,2,2,1,1555310
"Oneida",2012,1,"New York","Non-New York City",36065,2,2,1,1329658
"Oneida",2013,1,"New York","Non-New York City",36065,2,2,1,1080874
"Oneida",2014,1,"New York","Non-New York City",36065,2,2,1,731878
"Oneida",2015,1,"New York","Non-New York City",36065,2,2,1,943439
"Oneida",2016,1,"New York","Non-New York City",36065,2,2,1,2269289
"Oneida",2017,1,"New York","Non-New York City",36065,2,2,1,1131257
"Oneida",2018,1,"New York","Non-New York City",36065,2,2,1,667183
"Oneida",2019,1,"New York","Non-New York City",36065,2,2,1,5960790
"Oneida",2020,1,"New York","Non-New York City",36065,2,2,1,NA
"Onondaga",2000,1,"New York","Non-New York City",36067,2,2,1,2330465
"Onondaga",2001,1,"New York","Non-New York City",36067,2,2,1,4263447
"Onondaga",2002,1,"New York","Non-New York City",36067,2,2,1,3358409
"Onondaga",2003,1,"New York","Non-New York City",36067,2,2,1,2017259
"Onondaga",2004,1,"New York","Non-New York City",36067,2,2,1,3025424
"Onondaga",2005,1,"New York","Non-New York City",36067,2,2,1,2168578
"Onondaga",2006,1,"New York","Non-New York City",36067,2,2,1,3742026
"Onondaga",2007,1,"New York","Non-New York City",36067,2,2,1,1950613
"Onondaga",2008,1,"New York","Non-New York City",36067,2,2,1,2445266
"Onondaga",2009,1,"New York","Non-New York City",36067,2,2,1,2752126
"Onondaga",2010,1,"New York","Non-New York City",36067,2,2,1,3473426
"Onondaga",2011,1,"New York","Non-New York City",36067,2,2,1,3661718
"Onondaga",2012,1,"New York","Non-New York City",36067,2,2,1,1636563
"Onondaga",2013,1,"New York","Non-New York City",36067,2,2,1,1834188
"Onondaga",2014,1,"New York","Non-New York City",36067,2,2,1,1503284
"Onondaga",2015,1,"New York","Non-New York City",36067,2,2,1,2068293
"Onondaga",2016,1,"New York","Non-New York City",36067,2,2,1,3007552
"Onondaga",2017,1,"New York","Non-New York City",36067,2,2,1,5133624
"Onondaga",2018,1,"New York","Non-New York City",36067,2,2,1,2154269
"Onondaga",2019,1,"New York","Non-New York City",36067,2,2,1,13500678
"Onondaga",2020,1,"New York","Non-New York City",36067,2,2,1,NA
"Ontario",2000,1,"New York","Non-New York City",36069,1,1,1,457210
"Ontario",2001,1,"New York","Non-New York City",36069,1,1,1,624071
"Ontario",2002,1,"New York","Non-New York City",36069,1,1,1,607871
"Ontario",2003,1,"New York","Non-New York City",36069,1,1,1,634684
"Ontario",2004,1,"New York","Non-New York City",36069,1,1,1,609646
"Ontario",2005,1,"New York","Non-New York City",36069,1,1,1,1175422
"Ontario",2006,1,"New York","Non-New York City",36069,1,1,1,762054
"Ontario",2007,1,"New York","Non-New York City",36069,1,1,1,644634
"Ontario",2008,1,"New York","Non-New York City",36069,1,1,1,604613
"Ontario",2009,1,"New York","Non-New York City",36069,1,1,1,1397944
"Ontario",2010,1,"New York","Non-New York City",36069,1,1,1,534378
"Ontario",2011,1,"New York","Non-New York City",36069,1,1,1,411628
"Ontario",2012,1,"New York","Non-New York City",36069,1,1,1,242931
"Ontario",2013,1,"New York","Non-New York City",36069,1,1,1,400491
"Ontario",2014,1,"New York","Non-New York City",36069,1,1,1,1069133
"Ontario",2015,1,"New York","Non-New York City",36069,1,1,1,1234987
"Ontario",2016,1,"New York","Non-New York City",36069,1,1,1,813494
"Ontario",2017,1,"New York","Non-New York City",36069,1,1,1,950861
"Ontario",2018,1,"New York","Non-New York City",36069,1,1,1,723923
"Ontario",2019,1,"New York","Non-New York City",36069,1,1,1,2740912
"Ontario",2020,1,"New York","Non-New York City",36069,1,1,1,NA
"Orange",2000,1,"New York","Non-New York City",36071,1,1,1,992377
"Orange",2001,1,"New York","Non-New York City",36071,1,1,1,2759348
"Orange",2002,1,"New York","Non-New York City",36071,1,1,1,1666903
"Orange",2003,1,"New York","Non-New York City",36071,1,1,1,851892
"Orange",2004,1,"New York","Non-New York City",36071,1,1,1,3015770
"Orange",2005,1,"New York","Non-New York City",36071,1,1,1,983167
"Orange",2006,1,"New York","Non-New York City",36071,1,1,1,1272009
"Orange",2007,1,"New York","Non-New York City",36071,1,1,1,3001366
"Orange",2008,1,"New York","Non-New York City",36071,1,1,1,2166971
"Orange",2009,1,"New York","Non-New York City",36071,1,1,1,1295151
"Orange",2010,1,"New York","Non-New York City",36071,1,1,1,1942501
"Orange",2011,1,"New York","Non-New York City",36071,1,1,1,2359216
"Orange",2012,1,"New York","Non-New York City",36071,1,1,1,3551925
"Orange",2013,1,"New York","Non-New York City",36071,1,1,1,1490116
"Orange",2014,1,"New York","Non-New York City",36071,1,1,1,2279466
"Orange",2015,1,"New York","Non-New York City",36071,1,1,1,3540938
"Orange",2016,1,"New York","Non-New York City",36071,1,1,1,1057387
"Orange",2017,1,"New York","Non-New York City",36071,1,1,1,768398
"Orange",2018,1,"New York","Non-New York City",36071,1,1,1,1615865
"Orange",2019,1,"New York","Non-New York City",36071,1,1,1,7890770
"Orange",2020,1,"New York","Non-New York City",36071,1,1,1,NA
"Orleans",2000,1,"New York","Non-New York City",36073,1,1,1,64263
"Orleans",2001,1,"New York","Non-New York City",36073,1,1,1,134367
"Orleans",2002,1,"New York","Non-New York City",36073,1,1,1,89790
"Orleans",2003,1,"New York","Non-New York City",36073,1,1,1,55485
"Orleans",2004,1,"New York","Non-New York City",36073,1,1,1,49856
"Orleans",2005,1,"New York","Non-New York City",36073,1,1,1,98298
"Orleans",2006,1,"New York","Non-New York City",36073,1,1,1,71525
"Orleans",2007,1,"New York","Non-New York City",36073,1,1,1,107598
"Orleans",2008,1,"New York","Non-New York City",36073,1,1,1,53057
"Orleans",2009,1,"New York","Non-New York City",36073,1,1,1,113422
"Orleans",2010,1,"New York","Non-New York City",36073,1,1,1,50534
"Orleans",2011,1,"New York","Non-New York City",36073,1,1,1,70975
"Orleans",2012,1,"New York","Non-New York City",36073,1,1,1,0
"Orleans",2013,1,"New York","Non-New York City",36073,1,1,1,45970
"Orleans",2014,1,"New York","Non-New York City",36073,1,1,1,116129
"Orleans",2015,1,"New York","Non-New York City",36073,1,1,1,102195
"Orleans",2016,1,"New York","Non-New York City",36073,1,1,1,77870
"Orleans",2017,1,"New York","Non-New York City",36073,1,1,1,160734
"Orleans",2018,1,"New York","Non-New York City",36073,1,1,1,52497
"Orleans",2019,1,"New York","Non-New York City",36073,1,1,1,278139
"Orleans",2020,1,"New York","Non-New York City",36073,1,1,1,NA
"Oswego",2000,1,"New York","Non-New York City",36075,2,2,1,292739
"Oswego",2001,1,"New York","Non-New York City",36075,2,2,1,634224
"Oswego",2002,1,"New York","Non-New York City",36075,2,2,1,263566
"Oswego",2003,1,"New York","Non-New York City",36075,2,2,1,268643
"Oswego",2004,1,"New York","Non-New York City",36075,2,2,1,532691
"Oswego",2005,1,"New York","Non-New York City",36075,2,2,1,318479
"Oswego",2006,1,"New York","Non-New York City",36075,2,2,1,359898
"Oswego",2007,1,"New York","Non-New York City",36075,2,2,1,469530
"Oswego",2008,1,"New York","Non-New York City",36075,2,2,1,134748
"Oswego",2009,1,"New York","Non-New York City",36075,2,2,1,308714
"Oswego",2010,1,"New York","Non-New York City",36075,2,2,1,684537
"Oswego",2011,1,"New York","Non-New York City",36075,2,2,1,200453
"Oswego",2012,1,"New York","Non-New York City",36075,2,2,1,53932
"Oswego",2013,1,"New York","Non-New York City",36075,2,2,1,365087
"Oswego",2014,1,"New York","Non-New York City",36075,2,2,1,150056
"Oswego",2015,1,"New York","Non-New York City",36075,2,2,1,219035
"Oswego",2016,1,"New York","Non-New York City",36075,2,2,1,591860
"Oswego",2017,1,"New York","Non-New York City",36075,2,2,1,270643
"Oswego",2018,1,"New York","Non-New York City",36075,2,2,1,167478
"Oswego",2019,1,"New York","Non-New York City",36075,2,2,1,1481424
"Oswego",2020,1,"New York","Non-New York City",36075,2,2,1,NA
"Otsego",2000,1,"New York","Non-New York City",36077,7,8,0,152281
"Otsego",2001,1,"New York","Non-New York City",36077,7,8,0,150117
"Otsego",2002,1,"New York","Non-New York City",36077,7,8,0,269728
"Otsego",2003,1,"New York","Non-New York City",36077,7,8,0,264126
"Otsego",2004,1,"New York","Non-New York City",36077,7,8,0,226486
"Otsego",2005,1,"New York","Non-New York City",36077,7,8,0,426836
"Otsego",2006,1,"New York","Non-New York City",36077,7,8,0,167318
"Otsego",2007,1,"New York","Non-New York City",36077,7,8,0,204187
"Otsego",2008,1,"New York","Non-New York City",36077,7,8,0,321733
"Otsego",2009,1,"New York","Non-New York City",36077,7,8,0,356135
"Otsego",2010,1,"New York","Non-New York City",36077,7,8,0,366794
"Otsego",2011,1,"New York","Non-New York City",36077,7,8,0,152611
"Otsego",2012,1,"New York","Non-New York City",36077,7,8,0,99401
"Otsego",2013,1,"New York","Non-New York City",36077,7,8,0,173068
"Otsego",2014,1,"New York","Non-New York City",36077,7,8,0,180202
"Otsego",2015,1,"New York","Non-New York City",36077,7,8,0,241143
"Otsego",2016,1,"New York","Non-New York City",36077,7,8,0,337199
"Otsego",2017,1,"New York","Non-New York City",36077,7,8,0,126809
"Otsego",2018,1,"New York","Non-New York City",36077,7,8,0,161848
"Otsego",2019,1,"New York","Non-New York City",36077,7,8,0,1056445
"Otsego",2020,1,"New York","Non-New York City",36077,7,8,0,NA
"Putnam",2000,1,"New York","Non-New York City",36079,1,1,1,289450
"Putnam",2001,1,"New York","Non-New York City",36079,1,1,1,405840
"Putnam",2002,1,"New York","Non-New York City",36079,1,1,1,329921
"Putnam",2003,1,"New York","Non-New York City",36079,1,1,1,314516
"Putnam",2004,1,"New York","Non-New York City",36079,1,1,1,317646
"Putnam",2005,1,"New York","Non-New York City",36079,1,1,1,410593
"Putnam",2006,1,"New York","Non-New York City",36079,1,1,1,249673
"Putnam",2007,1,"New York","Non-New York City",36079,1,1,1,288150
"Putnam",2008,1,"New York","Non-New York City",36079,1,1,1,357748
"Putnam",2009,1,"New York","Non-New York City",36079,1,1,1,545964
"Putnam",2010,1,"New York","Non-New York City",36079,1,1,1,240936
"Putnam",2011,1,"New York","Non-New York City",36079,1,1,1,473573
"Putnam",2012,1,"New York","Non-New York City",36079,1,1,1,251430
"Putnam",2013,1,"New York","Non-New York City",36079,1,1,1,226628
"Putnam",2014,1,"New York","Non-New York City",36079,1,1,1,252079
"Putnam",2015,1,"New York","Non-New York City",36079,1,1,1,498015
"Putnam",2016,1,"New York","Non-New York City",36079,1,1,1,63268
"Putnam",2017,1,"New York","Non-New York City",36079,1,1,1,459301
"Putnam",2018,1,"New York","Non-New York City",36079,1,1,1,369239
"Putnam",2019,1,"New York","Non-New York City",36079,1,1,1,1533440
